REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	8	DCMPD0000	19910430	 	WASHINGTON	DC	1B	5	3	1	Y	 	3920	075A	 	 	632323	 	936	617996	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	I	 	 	 	 	WASHINGTON	 	 	 	 	 	 91G1HM86X I	20121207	D	4	1	0	U	290	1	7	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	8	DCMPD0000	19910430	 	WASHINGTON	DC	1B	5	3	1	Y	 	3920	075A	 	 	632323	 	936	617996	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	I	 	 	 	 	WASHINGTON	 	 	 	 	 	CU173JJJVSCT	20121212	D	4	1	4	U	120	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	8	DCMPD0000	19910430	 	WASHINGTON	DC	1B	5	3	1	Y	 	3920	075A	 	 	632323	 	936	617996	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	I	 	 	 	 	WASHINGTON	 	 	 	 	 	961X8LYKF39G	20121222	D	4	1	1	B	13B	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	8	DCMTP0000	20010920	20000101	WASHINGTON	DC	7	5	3	5	N	 	3920	075A	A	 	0	 	936	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	Z	 	 	 	 	METRO TRANSIT POLICE	 	 	 	 	 	Z81X2YAPU6X9	20120711	N	3	1	1	B	13B	1	1	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020300	19910430	20010101	NEW CASTLE	DE	9A	5	3	2	N	 	3050	070A	A	 	410213	2	661	407235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	Z	I	 	 	 	 	NEW CASTLE COUNTY P DEPT	003	 	 	 	 	381J02HNU41A	20120521	N	2	2	0	U	13C	1	20	12	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020300	19910430	20010101	NEW CASTLE	DE	9A	5	3	2	N	 	3050	070A	A	 	410213	2	661	407235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	Z	I	 	 	 	 	NEW CASTLE COUNTY P DEPT	003	 	 	 	 	C9101V5HZ3 I	20121026	N	4	1	0	U	290	1	20	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020300	19910430	20010101	NEW CASTLE	DE	9A	5	3	2	N	 	3050	070A	A	 	410213	2	661	407235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	Z	I	 	 	 	 	NEW CASTLE COUNTY P DEPT	003	 	 	 	 	C9101VPC0L I	20121027	N	4	1	1	W	13C	1	11	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020600	19910430	20010101	WILMINGTON	DE	3	5	3	1	Y	 	3050	070A	A	 	72088	2	661	71577	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	Z	 	 	 	 	WILMINGTON	003	 	 	 	 	3W1J05XOIG1A	20120430	N	2	1	1	W	13B	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020600	19910430	20010101	WILMINGTON	DE	3	5	3	1	Y	 	3050	070A	A	 	72088	2	661	71577	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	Z	 	 	 	 	WILMINGTON	003	 	 	 	 	3W1J06FPIN1A	20120522	N	2	1	1	W	13C	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0020600	19910430	20010101	WILMINGTON	DE	3	5	3	1	Y	 	3050	070A	A	 	72088	2	661	71577	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	Z	 	 	 	 	WILMINGTON	003	 	 	 	 	3W1J0BOP6N1A	20120731	N	3	1	2	W	120	1	13	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE0030600	19910430	20010101	MILTON	DE	6	5	3	1	N	 	3050	070A	A	 	2650	3	754	2602	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	Z	 	 	 	 	MILTON	005	 	 	 	 	7H1J0UFUS41A	20120921	N	3	0	0	U	290	1	9	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE302SP00	19910430	20010101	NEWARK	DE	9D	5	3	4	N	 	3050	070A	A	 	0	2	661	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	Z	Z	 	 	 	 	SP: NEW CASTLE COUNTY	003	 	 	 	 	081J0K7NLX1A	20120311	N	1	1	0	U	13C	1	4	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE303SP00	19910430	20010101	LEWES	DE	9A	5	3	4	N	 	3050	070A	A	 	153705	3	754	151144	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	Z	 	 	 	 	SP: SUSSEX COUNTY	005	 	 	 	 	021J0-HN741A	20120323	N	1	6	2	W	290	6	20	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	7	DE303SP00	19910430	20010101	LEWES	DE	9A	5	3	4	N	 	3050	070A	A	 	153705	3	754	151144	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	Z	 	 	 	 	SP: SUSSEX COUNTY	005	 	 	 	 	0H1J06X JL1A	20120822	N	3	1	1	B	13C	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010000	19910430	 	GAINESVILLE	FL	9A	5	3	2	N	 	3330	085N	 	 	109965	1	306	109024	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	I	 	 	 	 	ALACHUA	001	 	 	 	 	5W1J0W5NZX A	20120623	F	2	1	1	U	290	1	20	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010000	19910430	 	GAINESVILLE	FL	9A	5	3	2	N	 	3330	085N	 	 	109965	1	306	109024	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	I	 	 	 	 	ALACHUA	001	 	 	 	 	8T8IYCPU 28N	20120926	F	3	1	2	W	13A	1	13	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010000	19910430	 	GAINESVILLE	FL	9A	5	3	2	N	 	3330	085N	 	 	109965	1	306	109024	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	I	I	I	 	 	 	 	ALACHUA	001	 	 	 	 	8T0BYYB-72 N	20121006	F	4	2	3	W	13B	2	13	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010100	19910430	 	GAINESVILLE	FL	2	5	3	1	Y	 	3330	085N	 	 	127036	1	306	126049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	I	 	 	 	 	GAINESVILLE	001	 	 	 	 	081J0UHVL41A	20120222	F	1	1	1	U	13C	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010100	19910430	 	GAINESVILLE	FL	2	5	3	1	Y	 	3330	085N	 	 	127036	1	306	126049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	I	 	 	 	 	GAINESVILLE	001	 	 	 	 	081J0-8NS71A	20120801	F	3	2	3	B	120	2	13	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010100	19910430	 	GAINESVILLE	FL	2	5	3	1	Y	 	3330	085N	 	 	127036	1	306	126049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	I	 	 	 	 	GAINESVILLE	001	 	 	 	 	081J0-ZPIX1A	20120906	F	3	1	1	B	13B	1	18	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010100	19910430	 	GAINESVILLE	FL	2	5	3	1	Y	 	3330	085N	 	 	127036	1	306	126049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	I	 	 	 	 	GAINESVILLE	001	 	 	 	 	081J0-PLU71A	20120926	F	3	2	3	B	13A	2	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010100	19910430	 	GAINESVILLE	FL	2	5	3	1	Y	 	3330	085N	 	 	127036	1	306	126049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	I	I	 	 	 	 	GAINESVILLE	001	 	 	 	 	081J0KHUIG1A	20121118	F	4	1	1	W	13A	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010600	19910430	 	GAINESVILLE	FL	7	5	3	3	N	 	3330	085N	 	 	0	1	306	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	I	 	 	 	 	UNIVERSITY OF FLORIDA	001	 	 	 	 	8T0BKCER72 N	20120812	F	3	0	1	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010600	19910430	 	GAINESVILLE	FL	7	5	3	3	N	 	3330	085N	 	 	0	1	306	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	I	 	 	 	 	UNIVERSITY OF FLORIDA	001	 	 	 	 	WI1R4Z39G0W5	20120910	F	3	1	1	U	290	1	18	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010600	19910430	 	GAINESVILLE	FL	7	5	3	3	N	 	3330	085N	 	 	0	1	306	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	I	 	 	 	 	UNIVERSITY OF FLORIDA	001	 	 	 	 	 91A1WZL6X I	20120918	F	3	1	1	U	290	1	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0010600	19910430	 	GAINESVILLE	FL	7	5	3	3	N	 	3330	085N	 	 	0	1	306	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	I	 	 	 	 	UNIVERSITY OF FLORIDA	001	 	 	 	 	9628Y8Q-F39G	20121101	F	4	1	1	B	13C	1	22	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0020000	19910430	 	MACCLENNY	FL	9B	5	3	2	N	 	3330	080M	 	 	27524	2	386	27485	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	Z	Z	Z	 	 	 	 	BAKER	003	 	 	 	 	8T01SBPU72 N	20120201	F	1	1	1	W	13A	1	24	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0050000	19910430	 	TITUSVILLE	FL	9A	5	3	2	N	 	3880	080M	 	 	227019	5	639	226939	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	Z	Z	I	Z	 	 	 	 	BREVARD	009	 	 	 	 	CU25W3NPVSCT	20120809	F	3	1	3	W	120	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0050700	19910430	 	MELBOURNE	FL	3	5	3	1	Y	 	3880	080M	 	 	77133	5	639	77105	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	Z	 	 	 	 	MELBOURNE	009	 	 	 	 	B-101HM36X I	20120108	F	1	1	1	B	13B	1	25	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0050700	19910430	 	MELBOURNE	FL	3	5	3	1	Y	 	3880	080M	 	 	77133	5	639	77105	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	Z	 	 	 	 	MELBOURNE	009	 	 	 	 	B-101WKO9X I	20120314	F	1	1	1	W	13C	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	9	FL0050700	19910430	 	MELBOURNE	FL	3	5	3	1	Y	 	3880	080M	 	 	77133	5	639	77105	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2012	I	I	I	Z	 	 	 	 	MELBOURNE	009	 	 	 	 	0K1X2KYCRF39	20120325	F	1	3	2	W	13A	3	25	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
