REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0DRVEH12 N	20140328	F	1	0	0	U	290	1	4	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	1K1I0-7UZD1A	20140615	F	2	0	0	U	290	1	4	25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0IKE3CG2 N	20140626	F	2	1	0	U	290	1	13	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 52BR12G9X I	20140615	F	2	1	1	W	13B	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51-159G0X I	20140615	F	2	1	0	U	290	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0ARVRVP2 N	20140701	F	3	1	1	W	13C	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 511159O-X I	20140606	F	2	1	1	W	13A	1	13	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0GKCS9T2 N	20140614	F	2	1	1	W	13C	1	57	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	1K1J0UKOUD1A	20140726	F	3	1	3	B	13A	1	13	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0DKET-G2 N	20140812	F	3	1	1	W	13B	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51-13H-TX I	20140807	F	3	1	1	W	290	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51-13HQPX I	20140806	F	3	1	1	B	13B	1	20	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0QKF59Q2 N	20140925	F	3	1	1	W	13B	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0 RWMQ-2 N	20140208	F	1	0	0	U	290	1	52	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51M1-23UX I	20140601	F	2	0	0	U	290	1	53	52	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51M15QPNX I	20140724	F	3	1	1	U	13C	1	9	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0AKO3VF2 N	20140722	F	3	0	0	U	290	1	57	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0AKOTC-2 N	20140722	F	3	0	0	U	290	1	53	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0AKOTQ-2 N	20140722	F	3	1	0	U	290	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51A135P-X I	20140721	F	3	1	3	U	13A	1	13	43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51M15S80X I	20140711	F	3	1	0	U	290	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	1K2MP0KP9D1A	20140727	F	3	1	0	U	290	1	24	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	CN21A3MP5SCT	20140721	F	3	1	0	U	290	1	20	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	1K1I0-FLJD1A	20140720	F	3	1	0	U	290	1	13	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0AKESLS2 N	20140805	F	3	1	2	B	13A	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51P1MPPTX I	20140731	F	3	1	0	U	290	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51M1EQG0X I	20140821	F	3	0	0	U	290	1	4	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51B172H7X I	20140804	F	3	1	2	W	13A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E0IKFQVQ2 N	20140815	F	3	1	0	U	290	1	13	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	8E04KBBQV2 N	20140818	F	3	1	2	B	120	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0194200	19910430	 	LOS ANGELES	CA	1A	9	4	1	Y	 	3410	040C	 	 	3906772	19	480	3878725	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2014	I	I	I	I	 	 	 	 	LOS ANGELES	037	 	 	 	 	 51-13Q3-X I	20140821	F	3	1	0	U	290	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
